"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-12-27",,,"12","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-12-28",,,"15","H,,S",,,"6",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-12-29",,,"18","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-12-30",,,"20","H,,S",,,"12",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-12-31",,,"23","H,,S",,,"13",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-01",,,"23","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-02",,,"24","H,,S",,,"16",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-03",,,"27","H,,S",,,"17",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-04",,,"31","H,,S",,,"21",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-05",,,"26","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-06",,,"27","H,,S",,,"21",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-07",,,"29","H,,S",,,"21",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-08",,,"24","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-09",,,"26","H,,S",,,"15",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-10",,,"33","H,,S",,,"24",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-11",,,"37","H,,S",,,"31",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-12",,,"35","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-13",,,"35","H,,S",,,"27",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-14",,,"35","H,,S",,,"28",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-15",,,"25","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-16",,,"26","H,,S",,,"14",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-17",,,"31","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-18",,,"35","H,,S",,,"24",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-19",,,"39","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-20",,,"26","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-21",,,"32","H,,S",,,"20",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-22",,,"36","H,,S",,,"26",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-23",,,"34","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-24",,,"33","H,,S",,,"24",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-25",,,"28","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-26",,,"27","H,,S",,,"20",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-27",,,"35","H,,S",,,"20",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-28",,,"31","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-29",,,"33","H,,S",,,"22",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-30",,,"36","H,,S",,,"27",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-01-31",,,"25","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-01",,,"30","H,,S",,,"19",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-02","0.01",",,S","37","H,,S",,,"26",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-03","0.35",",,S","36","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-04","0.28",",,S","30","H,,S",,,"26",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-05","0.00",",,S","39","H,,S",,,"26",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-06",,,"42","H,,S",,,"32",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-07","0.02",",,S","23","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-08","0.00",",,S","22","H,,S",,,"14",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-09",,,"22","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-10",,,"24","H,,S",,,"16",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-11",,,"28","H,,S",,,"18",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-12",,,"31","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-13",,,"28","H,,S",,,"22",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-14",,,"33","H,,S",,,"21",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-15","0.06",",,S","29","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-16","0.04",",,S","26","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-17","0.00",",,S","30","H,,S",,,"20",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-18",,,"36","H,,S",,,"24",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-19","0.06",",,S","34","H,,S",,,"32",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-20","0.13",",,S","34","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-21","0.00",",,S","36","H,,S",,,"27",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-22",,,"40","H,,S",,,"29",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-23",,,"45","H,,S",,,"33",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-24",,,"43","H,,S",,,"34",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-25",,,"39","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-26",,,"44","H,,S",,,"29",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-27",,,"45","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-02-28",,,"44","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-01",,,"44","H,,S",,,"34",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-02",,,"47","H,,S",,,"34",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-03",,,"50","H,,S",,,"36",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-04",,,"49","H,,S",,,"41",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-05",,,"47","H,,S",,,"42",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-06",,,"46","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-07",,,"44","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-08",,,"42","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-09",,,"48","H,,S",,,"31",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-10",,,"49","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-11",,,"44","H,,S",,,"38",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-12",,,"37","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-13",,,"38","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-14",,,"44","H,,S",,,"29",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-15",,,"40","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-16","0.14",",,S","41","H,,S",,,"32",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-17","0.00",",,S","43","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-18",,,"46","H,,S",,,"35",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-19",,,"51","H,,S",,,"38",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-20",,,"51","H,,S",,,"45",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-21","0.78",",,S","41","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-22","0.00",",,S","38","H,,S",,,"31",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-23",,,"38","H,,S",,,"31",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-24","0.07",",,S","41","H,,S",,,"31",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-25","0.00",",,S","47","H,,S",,,"37",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-26",,,"54","H,,S",,,"45",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-27",,,"52","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-28",,,"49","H,,S",,,"42",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-29",,,"48","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-30","0.06",",,S","41","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-03-31","0.01",",,S","39","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-01","0.00",",,S","42","H,,S",,,"33",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-02",,,"44","H,,S",,,"34",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-03",,,"46","H,,S",,,"35",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-04",,,"50","H,,S",,,"37",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-05",,,"52","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-06",,,"49","H,,S",,,"43",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-07","0.03",",,S","55","H,,S",,,"42",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-08","0.00",",,S","53","H,,S",,,"46",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-09",,,"47","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-10","0.85",",,S","45","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-11","0.06",",,S","50","H,,S",,,"40",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-12","0.00",",,S","53","H,,S",,,"42",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-13",,,"54","H,,S",,,"43",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-14","0.00",",,S","47","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-15","0.06",",,S","54","H,,S",,,"39",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-16","0.00",",,S","60","H,,S",,,"44",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-17",,,"60","H,,S",,,"48",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-18",,,"54","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-19",,,"57","H,,S",,,"49",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-20",,,"59","H,,S",,,"49",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-21","0.06",",,S","58","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-22","0.00",",,S","69","H,,S",,,"51",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-23",,,"69","H,,S",,,"60",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-24","0.16",",,S","67","H,,S",,,"60",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-25","0.00",",,S","52","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-26","0.60",",,S","46","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-27","0.04",",,S","56","H,,S",,,"39",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-28","0.00",",,S","54","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-29",,,"56","H,,S",,,"47",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-04-30",,,"61","H,,S",,,"48",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-01",,,"62","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-02",,,"62","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-03",,,"65","H,,S",,,"50",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-04",,,"68","H,,S",,,"54",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-05",,,"65","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-06",,,"58","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-07",,,"60","H,,S",,,"47",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-08",,,"61","H,,S",,,"50",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-09",,,"61","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-10",,,"65","H,,S",,,"51",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-11",,,"69","H,,S",,,"56",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-12",,,"71","H,,S",,,"58",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-13",,,"64","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-14",,,"68","H,,S",,,"55",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-15",,,"70","H,,S",,,"59",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-16",,,"75","H,,S",,,"62",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-17",,,"76","H,,S",,,"64",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-18",,,"72","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-19","0.20",",,S","66","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-20","1.01",",,S","59","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-21","0.00",",,S","63","H,,S",,,"53",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-22",,,"68","H,,S",,,"54",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-23",,,"72","H,,S",,,"59",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-24",,,"77","H,,S",,,"61",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-25",,,"74","H,,S",,,"65",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-26",,,"76","H,,S",,,"65",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-27","0.14",",,S","60","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-28","0.14",",,S","65","H,,S",,,"53",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-29","0.00",",,S","69","H,,S",,,"56",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-30",,,"68","H,,S",,,"58",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-05-31",,,"66","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-01",,,"66","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-02",,,"71","H,,S",,,"57",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-03",,,"74","H,,S",,,"61",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-04",,,"73","H,,S",,,"64",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-05",,,"74","H,,S",,,"64",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-06",,,"69","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-07","1.66",",,S","68","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-08","0.03",",,S","73","H,,S",,,"61",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-09","0.00",",,S","69","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-10","0.47",",,S","65","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-11","0.00",",,S","69","H,,S",,,"60",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-12",,,"71","H,,S",,,"61",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-13",,,"74","H,,S",,,"62",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-14",,,"73","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-15",,,"70","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-16","0.08",",,S","73","H,,S",,,"61",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-17","0.00",",,S","71","H,,S",,,"65",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-18","0.39",",,S","70","H,,S",,,"63",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-19","0.16",",,S","71","H,,S",,,"66",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-20","0.00",",,S","73","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-21",,,"71","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-22","0.01",",,S","76","H,,S",,,"64",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-23","0.00",",,S","78","H,,S",,,"66",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-24",,,"77","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-25",,,"79","H,,S",,,"67",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-26",,,"78","H,,S",,,"69",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-27","0.06",",,S","79","H,,S",,,"71",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-28","0.00",",,S","75","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-29","0.06",",,S","74","H,,S",,,"67",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-06-30","0.00",",,S","75","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-01",,,"75","H,,S",,,"69",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-02",,,"76","H,,S",,,"69",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-03",,,"75","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-04",,,"78","H,,S",,,"68",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-05",,,"84","H,,S",,,"68",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-06",,,"85","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-07",,,"79","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-08",,,"77","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-09",,,"77","H,,S",,,"67",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-10",,,"72","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-11","0.45",",,S","72","H,,S",,,"67",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-12","0.00",",,S","76","H,,S",,,"68",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-13",,,"77","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-14",,,"79","H,,S",,,"70",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-15",,,"74","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-16","0.48",",,S","76","H,,S",,,"71",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-17","0.07",",,S","78","H,,S",,,"72",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-18","0.03",",,S","80","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-19","0.00",",,S","85","H,,S",,,"73",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-20","0.04",",,S","81","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-21","0.17",",,S","77","H,,S",,,"76",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-22","0.08",",,S","80","H,,S",,,"76",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-23","0.00",",,S","83","H,,S",,,"76",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-24","0.03",",,S","80","H,,S",,,"77",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-25","0.11",",,S","79","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-26","1.69",",,S","77","H,,S",,,"75",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-27","0.99",",,S","84","H,,S",,,"77",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-28","0.50",",,S","78","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-29","0.53",",,S","82","H,,S",,,"78",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-30","0.01",",,S","82","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-07-31","1.57",",,S","77","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-08-01","1.95",",,S","80","H,,S",,,"74",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-08-02","0.03",",,S","84","H,,S",,,"76",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-08-03","0.00",",,S","85","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-08-04","0.12",",,S","83","H,,S",,,"77",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-08-05","0.34",",,S","88","H,,S",,,"78",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2019-08-06","0.00",",,S","88","H,,S",,,,
